Country Name,"Country Code","Series","Series Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Solomon Islands,"SLB","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Solomon Islands,"SLB","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Somalia,"SOM","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Africa,"ZAF","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.48822","64.56003","","","","","","","","","","60.56757","60.59098","58.41285",""
South Africa,"ZAF","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.74068","","80.39824","74.89964","85.6085","88.83975","81.90664","79.27546","82.81714","94.96201","","","81.44725","80.44654","80.23226","","77.46337","75.94941",""
South Africa,"ZAF","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.23123","","84.30798","","","","","","","","","","","","","","53.1769","25.14599",""
South Africa,"ZAF","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.73047","7.61688","8.04779","8.82408","9.71716","10.26155","",""
South Africa,"ZAF","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10791","9.2921","9.93684","10.85548","12.09028","12.76364","",""
South Africa,"ZAF","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37768","5.97255","6.19398","6.83019","7.38593","7.80094","",""
South Africa,"ZAF","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5077","1.5558","1.60427","1.58934","1.63693","1.63617","",""
South Africa,"ZAF","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7626","0.73333","0.73365","0.67598","0.67668","0.67743","1.23873","","","","1.0704","1.02633","1.14285","1.3516","1.4003","1.54519","1.55119","1.65524","1.69176","",""
South Asia,"SAS","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia,"SAS","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)","SE.TER.CMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, female (%)","SE.TER.CMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, male (%)","SE.TER.CMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, gender parity index (GPI)","UIS.GGR.5.A.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Asia (IDA & IBRD),"TSA","Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)","UIS.GER.4.GPI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
South Sudan,"SSD","Teaching staff compensation as a percentage of total expenditure in public institutions (%)","UIS.XSPENDP.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.76418","48.81358","24.52201","93.46679","","",""
South Sudan,"SSD","Teaching staff compensation as a percentage of total expenditure in secondary public institutions (%)","UIS.XSPENDP.23.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.78004","61.68381","52.11614","90.70174","","",""
South Sudan,"SSD","Teaching staff compensation as a percentage of total expenditure in tertiary public institutions (%)","UIS.XSPENDP.56.FDPUB.FNTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.00184","49.36465","54.37312","92.86503","","",""
